pos@smu1987f	@smu1987f	104.487	104.792	PUNCT
pos@smu1987f	@smu1987f	104.792	105.097	VERB
pos@smu1987f	@smu1987f	105.097	105.402	VERB
pos@smu1987f	@smu1987f	105.402	105.707	ADP
pos@smu1987f	@smu1987f	105.707	106.012	PRON
pos@smu1987f	@smu1987f	106.012	106.317	PUNCT
pos@smu1987f	@smu1987f	106.317	106.631	PUNCT
pos@smu1987f	@smu1987f	106.632	106.924	CCONJ
pos@smu1987f	@smu1987f	106.924	107.216	PART
pos@smu1987f	@smu1987f	107.216	107.508	VERB
pos@smu1987f	@smu1987f	107.508	107.8	PUNCT
pos@smu1987f	@smu1987f	107.8	108.092	SCONJ
pos@smu1987f	@smu1987f	108.092	108.384	SCONJ
pos@smu1987f	@smu1987f	108.384	108.676	DET
pos@smu1987f	@smu1987f	108.676	108.968	NOUN
pos@smu1987f	@smu1987f	108.968	109.26	ADJ
pos@smu1987f	@smu1987f	109.26	109.552	PUNCT
pos@smu1987f	@smu1987f	109.552	109.844	ADV
pos@smu1987f	@smu1987f	109.844	110.136	PART
pos@smu1987f	@smu1987f	110.136	110.428	VERB
pos@smu1987f	@smu1987f	110.428	110.72	NOUN
pos@smu1987f	@smu1987f	110.72	111.012	PUNCT
pos@smu1987f	@smu1987f	111.012	111.304	ADV
pos@smu1987f	@smu1987f	111.304	111.596	VERB
pos@smu1987f	@smu1987f	111.596	111.888	ADP
pos@smu1987f	@smu1987f	111.888	112.18	NOUN
pos@smu1987f	@smu1987f	112.18	112.472	PUNCT
pos@smu1987f	@smu1987f	112.472	112.764	ADV
pos@smu1987f	@smu1987f	112.764	113.056	VERB
pos@smu1987f	@smu1987f	113.056	113.348	ADP
pos@smu1987f	@smu1987f	113.348	113.64	NOUN
pos@smu1987f	@smu1987f	113.64	113.932	CCONJ
pos@smu1987f	@smu1987f	113.932	114.224	ADV
pos@smu1987f	@smu1987f	114.224	114.516	SCONJ
pos@smu1987f	@smu1987f	114.516	114.808	VERB
pos@smu1987f	@smu1987f	114.808	115.1	CCONJ
pos@smu1987f	@smu1987f	115.1	115.392	PART
pos@smu1987f	@smu1987f	115.392	115.684	PART
pos@smu1987f	@smu1987f	115.684	115.976	VERB
pos@smu1987f	@smu1987f	115.976	116.268	NUM
pos@smu1987f	@smu1987f	116.268	116.56	NOUN
pos@smu1987f	@smu1987f	116.56	116.852	CCONJ
pos@smu1987f	@smu1987f	116.852	117.144	PUNCT
pos@smu1987f	@smu1987f	117.144	117.436	PART
pos@smu1987f	@smu1987f	117.436	117.728	VERB
pos@smu1987f	@smu1987f	117.728	118.02	ADP
pos@smu1987f	@smu1987f	118.02	118.312	NOUN
pos@smu1987f	@smu1987f	118.312	118.604	PUNCT
pos@smu1987f	@smu1987f	118.604	118.896	VERB
pos@smu1987f	@smu1987f	118.896	119.188	ADP
pos@smu1987f	@smu1987f	119.188	119.48	NOUN
pos@smu1987f	@smu1987f	119.48	119.772	CCONJ
pos@smu1987f	@smu1987f	119.772	120.064	INTJ
pos@smu1987f	@smu1987f	120.064	120.356	VERB
pos@smu1987f	@smu1987f	120.356	120.648	ADP
pos@smu1987f	@smu1987f	120.648	120.94	DET
pos@smu1987f	@smu1987f	120.94	121.232	NOUN
pos@smu1987f	@smu1987f	121.232	121.524	PRON
pos@smu1987f	@smu1987f	121.524	121.816	AUX
pos@smu1987f	@smu1987f	121.816	122.108	PUNCT
pos@smu1987f	@smu1987f	122.108	122.4	ADV
pos@smu1987f	@smu1987f	122.4	122.692	CCONJ
pos@smu1987f	@smu1987f	122.692	122.984	ADP
pos@smu1987f	@smu1987f	122.984	123.276	NOUN
pos@smu1987f	@smu1987f	123.276	123.568	PRON
pos@smu1987f	@smu1987f	123.568	123.86	PART
pos@smu1987f	@smu1987f	123.86	124.152	VERB
pos@smu1987f	@smu1987f	124.152	124.444	ADV
pos@smu1987f	@smu1987f	124.444	124.736	VERB
pos@smu1987f	@smu1987f	124.736	125.028	SCONJ
pos@smu1987f	@smu1987f	125.028	125.32	PRON
pos@smu1987f	@smu1987f	125.32	125.612	VERB
pos@smu1987f	@smu1987f	125.612	125.904	PUNCT
pos@smu1987f	@smu1987f	125.904	126.259	PUNCT
pos@smu1987f	@smu1987f	129.894	130.118	PART
pos@smu1987f	@smu1987f	130.118	130.342	VERB
pos@smu1987f	@smu1987f	130.342	130.566	PART
pos@smu1987f	@smu1987f	130.566	130.79	PART
pos@smu1987f	@smu1987f	130.79	131.014	VERB
pos@smu1987f	@smu1987f	131.014	131.238	ADP
pos@smu1987f	@smu1987f	131.238	131.462	NOUN
pos@smu1987f	@smu1987f	131.462	131.686	CCONJ
pos@smu1987f	@smu1987f	131.686	131.91	SCONJ
pos@smu1987f	@smu1987f	131.91	132.134	PUNCT
pos@smu1987f	@smu1987f	132.134	132.358	VERB
pos@smu1987f	@smu1987f	132.358	132.582	VERB
pos@smu1987f	@smu1987f	132.582	132.806	SCONJ
pos@smu1987f	@smu1987f	132.806	133.03	NOUN
pos@smu1987f	@smu1987f	133.03	133.254	PUNCT
pos@smu1987f	@smu1987f	133.254	133.483	PUNCT
pos@smu1987f	@smu1987f	139.22	139.38	VERB
pos@smu1987f	@smu1987f	139.38	139.54	PUNCT
pos@smu1987f	@smu1987f	139.54	139.7	PUNCT
pos@smu1987f	@smu1987f	139.7	139.862	PUNCT
pos@smu1987f	@smu1987f	141.477	141.7	PART
pos@smu1987f	@smu1987f	141.7	141.923	PART
pos@smu1987f	@smu1987f	141.923	142.146	VERB
pos@smu1987f	@smu1987f	142.146	142.369	PUNCT
pos@smu1987f	@smu1987f	142.369	142.593	PUNCT
pos@smu1987f	@smu1987f	145.118	145.469	PART
pos@smu1987f	@smu1987f	145.469	145.82	PUNCT
pos@smu1987f	@smu1987f	145.82	146.171	PUNCT
pos@smu1987f	@smu1987f	159.758	159.89	PART
pos@smu1987f	@smu1987f	159.89	160.022	PUNCT
pos@smu1987f	@smu1987f	160.022	160.156	PUNCT
pos@smu1987f	@smu1987f	164.631	164.848	PRON
pos@smu1987f	@smu1987f	164.848	165.065	PART
pos@smu1987f	@smu1987f	165.065	165.282	VERB
pos@smu1987f	@smu1987f	165.282	165.499	SCONJ
pos@smu1987f	@smu1987f	165.499	165.716	PRON
pos@smu1987f	@smu1987f	165.716	165.933	ADP
pos@smu1987f	@smu1987f	165.933	166.15	ADJ
pos@smu1987f	@smu1987f	166.15	166.367	NOUN
pos@smu1987f	@smu1987f	166.367	166.584	PUNCT
pos@smu1987f	@smu1987f	166.584	166.801	PART
pos@smu1987f	@smu1987f	166.801	167.018	PRON
pos@smu1987f	@smu1987f	167.018	167.235	VERB
pos@smu1987f	@smu1987f	167.235	167.452	NOUN
pos@smu1987f	@smu1987f	167.452	167.669	CCONJ
pos@smu1987f	@smu1987f	167.669	167.886	ADV
pos@smu1987f	@smu1987f	167.886	168.103	SCONJ
pos@smu1987f	@smu1987f	168.103	168.32	PRON
pos@smu1987f	@smu1987f	168.32	168.537	PUNCT
pos@smu1987f	@smu1987f	168.537	168.754	VERB
pos@smu1987f	@smu1987f	168.754	168.971	PUNCT
pos@smu1987f	@smu1987f	168.971	169.188	SCONJ
pos@smu1987f	@smu1987f	169.188	169.405	PRON
pos@smu1987f	@smu1987f	169.405	169.622	PART
pos@smu1987f	@smu1987f	169.622	169.839	DET
pos@smu1987f	@smu1987f	169.839	170.056	ADV
pos@smu1987f	@smu1987f	170.056	170.273	ADV
pos@smu1987f	@smu1987f	170.273	170.49	PART
pos@smu1987f	@smu1987f	170.49	170.707	VERB
pos@smu1987f	@smu1987f	170.707	170.924	PUNCT
pos@smu1987f	@smu1987f	170.924	171.147	PUNCT
pos@smu1987f	@smu1987f	171.378	171.668	CCONJ
pos@smu1987f	@smu1987f	171.668	171.958	DET
pos@smu1987f	@smu1987f	171.958	172.248	PUNCT
pos@smu1987f	@smu1987f	172.248	172.538	PRON
pos@smu1987f	@smu1987f	172.538	172.828	NOUN
pos@smu1987f	@smu1987f	172.828	173.118	PART
pos@smu1987f	@smu1987f	173.118	173.408	PART
pos@smu1987f	@smu1987f	173.408	173.698	PUNCT
pos@smu1987f	@smu1987f	173.698	173.988	PRON
pos@smu1987f	@smu1987f	173.988	174.278	ADP
pos@smu1987f	@smu1987f	174.278	174.568	PROPN
pos@smu1987f	@smu1987f	174.568	174.858	VERB
pos@smu1987f	@smu1987f	174.858	175.148	ADV
pos@smu1987f	@smu1987f	175.148	175.438	CCONJ
pos@smu1987f	@smu1987f	175.438	175.728	SCONJ
pos@smu1987f	@smu1987f	175.728	176.018	ADV
pos@smu1987f	@smu1987f	176.018	176.308	VERB
pos@smu1987f	@smu1987f	176.308	176.598	PART
pos@smu1987f	@smu1987f	176.598	176.888	PUNCT
pos@smu1987f	@smu1987f	176.888	177.178	NOUN
pos@smu1987f	@smu1987f	177.178	177.468	NUM
pos@smu1987f	@smu1987f	177.468	177.758	NOUN
pos@smu1987f	@smu1987f	177.758	178.048	NUM
pos@smu1987f	@smu1987f	178.048	178.338	CCONJ
pos@smu1987f	@smu1987f	178.338	178.628	PRON
pos@smu1987f	@smu1987f	178.628	178.918	PUNCT
pos@smu1987f	@smu1987f	178.918	179.208	ADV
pos@smu1987f	@smu1987f	179.208	179.498	ADJ
pos@smu1987f	@smu1987f	179.498	179.788	NOUN
pos@smu1987f	@smu1987f	179.788	180.078	PUNCT
pos@smu1987f	@smu1987f	180.078	180.368	CCONJ
pos@smu1987f	@smu1987f	180.368	180.658	PRON
pos@smu1987f	@smu1987f	180.658	180.948	ADJ
pos@smu1987f	@smu1987f	180.948	181.238	PUNCT
pos@smu1987f	@smu1987f	181.238	181.557	PUNCT
pos@smu1987f	@smu1987f	184.887	185.146	PART
pos@smu1987f	@smu1987f	185.146	185.405	PRON
pos@smu1987f	@smu1987f	185.405	185.664	VERB
pos@smu1987f	@smu1987f	185.664	185.923	SCONJ
pos@smu1987f	@smu1987f	185.923	186.182	NOUN
pos@smu1987f	@smu1987f	186.182	186.441	DET
pos@smu1987f	@smu1987f	186.441	186.7	VERB
pos@smu1987f	@smu1987f	186.7	186.959	SCONJ
pos@smu1987f	@smu1987f	186.959	187.218	ADV
pos@smu1987f	@smu1987f	187.218	187.477	ADJ
pos@smu1987f	@smu1987f	187.477	187.736	PUNCT
pos@smu1987f	@smu1987f	187.736	187.995	ADV
pos@smu1987f	@smu1987f	187.995	188.254	ADV
pos@smu1987f	@smu1987f	188.254	188.513	ADV
pos@smu1987f	@smu1987f	188.513	188.772	ADP
pos@smu1987f	@smu1987f	188.772	189.031	NOUN
pos@smu1987f	@smu1987f	189.031	189.29	VERB
pos@smu1987f	@smu1987f	189.29	189.549	PUNCT
pos@smu1987f	@smu1987f	189.549	189.815	PUNCT
pos@smu1987f	@smu1987f	192.346	192.619	PART
pos@smu1987f	@smu1987f	192.619	192.892	ADJ
pos@smu1987f	@smu1987f	192.892	193.165	NOUN
pos@smu1987f	@smu1987f	193.165	193.438	PUNCT
pos@smu1987f	@smu1987f	193.438	193.713	PUNCT
pos@smu1987f	@smu1987f	204.408	204.679	PRON
pos@smu1987f	@smu1987f	204.679	204.95	VERB
pos@smu1987f	@smu1987f	204.95	205.221	ADV
pos@smu1987f	@smu1987f	205.221	205.492	PRON
pos@smu1987f	@smu1987f	205.492	205.763	ADV
pos@smu1987f	@smu1987f	205.763	206.034	NOUN
pos@smu1987f	@smu1987f	206.034	206.305	PART
pos@smu1987f	@smu1987f	206.305	206.576	VERB
pos@smu1987f	@smu1987f	206.576	206.847	PUNCT
pos@smu1987f	@smu1987f	206.847	207.122	PUNCT
pos@smu1987f	@smu1987f	208.117	208.477	ADV
pos@smu1987f	@smu1987f	208.477	208.837	PART
pos@smu1987f	@smu1987f	208.837	209.197	ADV
pos@smu1987f	@smu1987f	209.197	209.557	ADV
pos@smu1987f	@smu1987f	209.557	209.917	PUNCT
pos@smu1987f	@smu1987f	209.917	210.28	PUNCT
pos@smu1987f	@smu1987f	210.295	210.594	PRON
pos@smu1987f	@smu1987f	210.594	210.893	VERB
pos@smu1987f	@smu1987f	210.893	211.192	NOUN
pos@smu1987f	@smu1987f	211.192	211.491	PRON
pos@smu1987f	@smu1987f	211.491	211.79	VERB
pos@smu1987f	@smu1987f	211.79	212.089	NOUN
pos@smu1987f	@smu1987f	212.089	212.388	PRON
pos@smu1987f	@smu1987f	212.388	212.687	VERB
pos@smu1987f	@smu1987f	212.687	212.986	NOUN
pos@smu1987f	@smu1987f	212.986	213.285	PRON
pos@smu1987f	@smu1987f	213.285	213.584	VERB
pos@smu1987f	@smu1987f	213.584	213.883	INTJ
pos@smu1987f	@smu1987f	213.883	214.182	PUNCT
pos@smu1987f	@smu1987f	214.182	214.481	PRON
pos@smu1987f	@smu1987f	214.481	214.78	PRON
pos@smu1987f	@smu1987f	214.78	215.079	VERB
pos@smu1987f	@smu1987f	215.079	215.378	ADP
pos@smu1987f	@smu1987f	215.378	215.677	NOUN
pos@smu1987f	@smu1987f	215.677	215.976	ADP
pos@smu1987f	@smu1987f	215.976	216.275	NOUN
pos@smu1987f	@smu1987f	216.275	216.574	PUNCT
pos@smu1987f	@smu1987f	216.574	216.887	PUNCT
pos@smu1987f	@smu1987f	217.06	217.347	CCONJ
pos@smu1987f	@smu1987f	217.347	217.634	ADP
pos@smu1987f	@smu1987f	217.634	217.921	NOUN
pos@smu1987f	@smu1987f	217.921	218.208	ADV
pos@smu1987f	@smu1987f	218.208	218.495	PART
pos@smu1987f	@smu1987f	218.495	218.782	NOUN
pos@smu1987f	@smu1987f	218.782	219.069	PUNCT
pos@smu1987f	@smu1987f	219.069	219.356	PUNCT
pos@smu1987f	@smu1987f	219.387	219.783	PRON
pos@smu1987f	@smu1987f	219.783	220.179	VERB
pos@smu1987f	@smu1987f	220.179	220.575	PART
pos@smu1987f	@smu1987f	220.575	220.971	ADP
pos@smu1987f	@smu1987f	220.971	221.367	NOUN
pos@smu1987f	@smu1987f	221.367	221.763	VERB
pos@smu1987f	@smu1987f	221.763	222.159	PUNCT
pos@smu1987f	@smu1987f	222.159	222.555	PART
pos@smu1987f	@smu1987f	222.555	222.951	PART
pos@smu1987f	@smu1987f	222.951	223.347	PUNCT
pos@smu1987f	@smu1987f	223.347	223.743	CCONJ
pos@smu1987f	@smu1987f	223.743	224.139	ADV
pos@smu1987f	@smu1987f	224.139	224.535	NOUN
pos@smu1987f	@smu1987f	224.535	224.931	VERB
pos@smu1987f	@smu1987f	224.931	225.327	PUNCT
pos@smu1987f	@smu1987f	225.327	225.724	PUNCT
pos@smu1987f	@smu1987f	229.264	229.554	NOUN
pos@smu1987f	@smu1987f	229.554	229.844	ADP
pos@smu1987f	@smu1987f	229.844	230.134	NOUN
pos@smu1987f	@smu1987f	230.134	230.424	PART
pos@smu1987f	@smu1987f	230.424	230.714	PUNCT
pos@smu1987f	@smu1987f	230.714	231.004	VERB
pos@smu1987f	@smu1987f	231.004	231.294	ADP
pos@smu1987f	@smu1987f	231.294	231.584	ADJ
pos@smu1987f	@smu1987f	231.584	231.874	PRON
pos@smu1987f	@smu1987f	231.874	232.164	VERB
pos@smu1987f	@smu1987f	232.164	232.454	PUNCT
pos@smu1987f	@smu1987f	232.454	232.744	PUNCT
pos@smu1987f	@smu1987f	248.003	248.315	DET
pos@smu1987f	@smu1987f	248.315	248.627	NOUN
pos@smu1987f	@smu1987f	248.627	248.939	ADJ
pos@smu1987f	@smu1987f	248.939	249.251	PUNCT
pos@smu1987f	@smu1987f	249.251	249.564	PUNCT
pos@smu1987f	@smu1987f	269.581	269.801	PRON
pos@smu1987f	@smu1987f	269.801	270.021	PART
pos@smu1987f	@smu1987f	270.021	270.241	VERB
pos@smu1987f	@smu1987f	270.241	270.461	PUNCT
pos@smu1987f	@smu1987f	270.461	270.683	PUNCT
pos@smu1987f	@smu1987f	281.453	281.653	NOUN
pos@smu1987f	@smu1987f	281.653	281.853	PUNCT
pos@smu1987f	@smu1987f	281.853	282.055	PUNCT
pos@smu1987f	@smu1987f	296.146	296.488	PRON
pos@smu1987f	@smu1987f	296.488	296.83	ADJ
pos@smu1987f	@smu1987f	296.83	297.172	ADV
pos@smu1987f	@smu1987f	297.172	297.514	NOUN
pos@smu1987f	@smu1987f	297.514	297.856	PUNCT
pos@smu1987f	@smu1987f	297.856	298.198	SCONJ
pos@smu1987f	@smu1987f	298.198	298.54	ADJ
pos@smu1987f	@smu1987f	298.54	298.882	PART
pos@smu1987f	@smu1987f	298.882	299.224	PUNCT
pos@smu1987f	@smu1987f	299.224	299.566	PRON
pos@smu1987f	@smu1987f	299.566	299.908	ADP
pos@smu1987f	@smu1987f	299.908	300.25	PROPN
pos@smu1987f	@smu1987f	300.25	300.592	X
pos@smu1987f	@smu1987f	300.592	300.934	ADJ
pos@smu1987f	@smu1987f	300.934	301.276	NOUN
pos@smu1987f	@smu1987f	301.276	301.618	SCONJ
pos@smu1987f	@smu1987f	301.618	301.96	PRON
pos@smu1987f	@smu1987f	301.96	302.302	VERB
pos@smu1987f	@smu1987f	302.302	302.644	ADP
pos@smu1987f	@smu1987f	302.644	302.986	PROPN
pos@smu1987f	@smu1987f	302.986	303.328	NUM
pos@smu1987f	@smu1987f	303.328	303.67	NOUN
pos@smu1987f	@smu1987f	303.67	304.012	ADV
pos@smu1987f	@smu1987f	304.012	304.354	PRON
pos@smu1987f	@smu1987f	304.354	304.696	PUNCT
pos@smu1987f	@smu1987f	304.696	305.038	ADV
pos@smu1987f	@smu1987f	305.038	305.38	ADP
pos@smu1987f	@smu1987f	305.38	305.722	PRON
pos@smu1987f	@smu1987f	305.722	306.064	SCONJ
pos@smu1987f	@smu1987f	306.064	306.406	PRON
pos@smu1987f	@smu1987f	306.406	306.748	VERB
pos@smu1987f	@smu1987f	306.748	307.09	ADP
pos@smu1987f	@smu1987f	307.09	307.432	ADJ
pos@smu1987f	@smu1987f	307.432	307.774	NOUN
pos@smu1987f	@smu1987f	307.774	308.116	NOUN
pos@smu1987f	@smu1987f	308.116	308.458	PRON
pos@smu1987f	@smu1987f	308.458	308.8	PUNCT
pos@smu1987f	@smu1987f	308.8	309.142	VERB
pos@smu1987f	@smu1987f	309.142	309.484	DET
pos@smu1987f	@smu1987f	309.484	309.826	NOUN
pos@smu1987f	@smu1987f	309.826	310.168	PRON
pos@smu1987f	@smu1987f	310.168	310.51	VERB
pos@smu1987f	@smu1987f	310.51	310.852	PART
pos@smu1987f	@smu1987f	310.852	311.194	PRON
pos@smu1987f	@smu1987f	311.194	311.536	DET
pos@smu1987f	@smu1987f	311.536	311.878	SCONJ
pos@smu1987f	@smu1987f	311.878	312.22	ADP
pos@smu1987f	@smu1987f	312.22	312.562	NOUN
pos@smu1987f	@smu1987f	312.562	312.904	VERB
pos@smu1987f	@smu1987f	312.904	313.246	PUNCT
pos@smu1987f	@smu1987f	313.246	313.588	SCONJ
pos@smu1987f	@smu1987f	313.588	313.93	SCONJ
pos@smu1987f	@smu1987f	313.93	314.272	ADP
pos@smu1987f	@smu1987f	314.272	314.614	PROPN
pos@smu1987f	@smu1987f	314.614	314.956	PRON
pos@smu1987f	@smu1987f	314.956	315.298	VERB
pos@smu1987f	@smu1987f	315.298	315.64	ADV
pos@smu1987f	@smu1987f	315.64	315.982	ADV
pos@smu1987f	@smu1987f	315.982	316.324	NOUN
pos@smu1987f	@smu1987f	316.324	316.666	PRON
pos@smu1987f	@smu1987f	316.666	317.008	PRON
pos@smu1987f	@smu1987f	317.008	317.35	ADJ
pos@smu1987f	@smu1987f	317.35	317.692	VERB
pos@smu1987f	@smu1987f	317.692	318.034	ADV
pos@smu1987f	@smu1987f	318.034	318.376	ADV
pos@smu1987f	@smu1987f	318.376	318.718	NOUN
pos@smu1987f	@smu1987f	318.718	319.06	SCONJ
pos@smu1987f	@smu1987f	319.06	319.402	PRON
pos@smu1987f	@smu1987f	319.402	319.744	ADV
pos@smu1987f	@smu1987f	319.744	320.086	VERB
pos@smu1987f	@smu1987f	320.086	320.428	PUNCT
pos@smu1987f	@smu1987f	320.428	320.795	PUNCT
pos@umm1982m	@umm1982m	33.14	33.247	PART
pos@umm1982m	@umm1982m	33.247	33.354	PROPN
pos@umm1982m	@umm1982m	33.354	33.461	PUNCT
pos@umm1982m	@umm1982m	33.461	33.57	PUNCT
pos@umm1982m	@umm1982m	34.585	34.785	ADP
pos@umm1982m	@umm1982m	34.785	34.985	DET
pos@umm1982m	@umm1982m	34.985	35.185	NOUN
pos@umm1982m	@umm1982m	35.185	35.385	PRON
pos@umm1982m	@umm1982m	35.385	35.585	PRON
pos@umm1982m	@umm1982m	35.585	35.785	ADV
pos@umm1982m	@umm1982m	35.785	35.985	ADV
pos@umm1982m	@umm1982m	35.985	36.185	VERB
pos@umm1982m	@umm1982m	36.185	36.385	SCONJ
pos@umm1982m	@umm1982m	36.385	36.585	NOUN
pos@umm1982m	@umm1982m	36.585	36.785	PUNCT
pos@umm1982m	@umm1982m	36.785	36.995	PUNCT
pos@umm1982m	@umm1982m	52.07	52.322	PART
pos@umm1982m	@umm1982m	52.322	52.574	ADV
pos@umm1982m	@umm1982m	52.574	52.826	ADV
pos@umm1982m	@umm1982m	52.826	53.078	PRON
pos@umm1982m	@umm1982m	53.078	53.33	VERB
pos@umm1982m	@umm1982m	53.33	53.582	PUNCT
pos@umm1982m	@umm1982m	53.582	53.84	PUNCT
pos@umm1982m	@umm1982m	67.883	68.184	PART
pos@umm1982m	@umm1982m	68.184	68.485	PRON
pos@umm1982m	@umm1982m	68.485	68.786	PUNCT
pos@umm1982m	@umm1982m	68.786	69.087	PROPN
pos@umm1982m	@umm1982m	69.087	69.388	ADV
pos@umm1982m	@umm1982m	69.388	69.689	ADV
pos@umm1982m	@umm1982m	69.689	69.99	PRON
pos@umm1982m	@umm1982m	69.99	70.291	VERB
pos@umm1982m	@umm1982m	70.291	70.592	SCONJ
pos@umm1982m	@umm1982m	70.592	70.893	PUNCT
pos@umm1982m	@umm1982m	70.893	71.194	NOUN
pos@umm1982m	@umm1982m	71.194	71.495	VERB
pos@umm1982m	@umm1982m	71.495	71.796	CCONJ
pos@umm1982m	@umm1982m	71.796	72.097	PRON
pos@umm1982m	@umm1982m	72.097	72.398	PUNCT
pos@umm1982m	@umm1982m	72.398	72.699	PRON
pos@umm1982m	@umm1982m	72.699	73.0	VERB
pos@umm1982m	@umm1982m	73.0	73.301	PRON
pos@umm1982m	@umm1982m	73.301	73.602	ADV
pos@umm1982m	@umm1982m	73.602	73.903	VERB
pos@umm1982m	@umm1982m	73.903	74.204	VERB
pos@umm1982m	@umm1982m	74.204	74.505	PUNCT
pos@umm1982m	@umm1982m	74.505	74.806	PRON
pos@umm1982m	@umm1982m	74.806	75.107	VERB
pos@umm1982m	@umm1982m	75.107	75.408	SCONJ
pos@umm1982m	@umm1982m	75.408	75.709	PART
pos@umm1982m	@umm1982m	75.709	76.01	AUX
pos@umm1982m	@umm1982m	76.01	76.311	ADV
pos@umm1982m	@umm1982m	76.311	76.612	ADV
pos@umm1982m	@umm1982m	76.612	76.913	CCONJ
pos@umm1982m	@umm1982m	76.913	77.214	ADP
pos@umm1982m	@umm1982m	77.214	77.515	NOUN
pos@umm1982m	@umm1982m	77.515	77.816	PRON
pos@umm1982m	@umm1982m	77.816	78.117	PART
pos@umm1982m	@umm1982m	78.117	78.418	VERB
pos@umm1982m	@umm1982m	78.418	78.719	PUNCT
pos@umm1982m	@umm1982m	78.719	79.02	PUNCT
pos@umm1982m	@umm1982m	79.03	79.32	VERB
pos@umm1982m	@umm1982m	79.32	79.61	VERB
pos@umm1982m	@umm1982m	79.61	79.9	ADV
pos@umm1982m	@umm1982m	79.9	80.19	ADP
pos@umm1982m	@umm1982m	80.19	80.48	NOUN
pos@umm1982m	@umm1982m	80.48	80.77	PART
pos@umm1982m	@umm1982m	80.77	81.06	PUNCT
pos@umm1982m	@umm1982m	81.06	81.357	PUNCT
pos@umm1982m	@umm1982m	81.367	81.667	PRON
pos@umm1982m	@umm1982m	81.667	81.967	VERB
pos@umm1982m	@umm1982m	81.967	82.267	SCONJ
pos@umm1982m	@umm1982m	82.267	82.567	PROPN
pos@umm1982m	@umm1982m	82.567	82.867	ADJ
pos@umm1982m	@umm1982m	82.867	83.167	NOUN
pos@umm1982m	@umm1982m	83.167	83.467	ADV
pos@umm1982m	@umm1982m	83.467	83.767	PUNCT
pos@umm1982m	@umm1982m	83.767	84.067	ADV
pos@umm1982m	@umm1982m	84.067	84.367	ADV
pos@umm1982m	@umm1982m	84.367	84.667	ADV
pos@umm1982m	@umm1982m	84.667	84.967	PRON
pos@umm1982m	@umm1982m	84.967	85.267	VERB
pos@umm1982m	@umm1982m	85.267	85.567	PUNCT
pos@umm1982m	@umm1982m	85.567	85.872	PUNCT
pos@umm1982m	@umm1982m	85.873	86.092	DET
pos@umm1982m	@umm1982m	86.092	86.311	NOUN
pos@umm1982m	@umm1982m	86.311	86.53	PUNCT
pos@umm1982m	@umm1982m	86.53	86.749	CCONJ
pos@umm1982m	@umm1982m	86.749	86.968	PRON
pos@umm1982m	@umm1982m	86.968	87.187	VERB
pos@umm1982m	@umm1982m	87.187	87.406	ADP
pos@umm1982m	@umm1982m	87.406	87.625	PROPN
pos@umm1982m	@umm1982m	87.625	87.844	PUNCT
pos@umm1982m	@umm1982m	87.844	88.063	PUNCT
pos@umm1982m	@umm1982m	88.063	88.284	PUNCT
pos@umm1982m	@umm1982m	88.294	88.42	ADV
pos@umm1982m	@umm1982m	88.42	88.546	VERB
pos@umm1982m	@umm1982m	88.546	88.672	ADV
pos@umm1982m	@umm1982m	88.672	88.798	NOUN
pos@umm1982m	@umm1982m	88.798	88.924	PUNCT
pos@umm1982m	@umm1982m	88.924	89.05	PUNCT
pos@umm1982m	@umm1982m	89.05	89.178	PUNCT
pos@umm1982m	@umm1982m	89.178	89.507	SCONJ
pos@umm1982m	@umm1982m	89.507	89.836	SCONJ
pos@umm1982m	@umm1982m	89.836	90.165	PUNCT
pos@umm1982m	@umm1982m	90.165	90.494	PART
pos@umm1982m	@umm1982m	90.494	90.823	PART
pos@umm1982m	@umm1982m	90.823	91.152	DET
pos@umm1982m	@umm1982m	91.152	91.481	NOUN
pos@umm1982m	@umm1982m	91.481	91.81	ADP
pos@umm1982m	@umm1982m	91.81	92.139	PROPN
pos@umm1982m	@umm1982m	92.139	92.468	SCONJ
pos@umm1982m	@umm1982m	92.468	92.797	PRON
pos@umm1982m	@umm1982m	92.797	93.126	VERB
pos@umm1982m	@umm1982m	93.126	93.455	PRON
pos@umm1982m	@umm1982m	93.455	93.784	PUNCT
pos@umm1982m	@umm1982m	93.784	94.115	PUNCT
pos@umm1982m	@umm1982m	133.819	134.151	PRON
pos@umm1982m	@umm1982m	134.151	134.483	VERB
pos@umm1982m	@umm1982m	134.483	134.815	NOUN
pos@umm1982m	@umm1982m	134.815	135.147	VERB
pos@umm1982m	@umm1982m	135.147	135.479	ADV
pos@umm1982m	@umm1982m	135.479	135.811	VERB
pos@umm1982m	@umm1982m	135.811	136.143	ADP
pos@umm1982m	@umm1982m	136.143	136.475	NOUN
pos@umm1982m	@umm1982m	136.475	136.807	ADP
pos@umm1982m	@umm1982m	136.807	137.139	ADJ
pos@umm1982m	@umm1982m	137.139	137.471	NOUN
pos@umm1982m	@umm1982m	137.471	137.803	PUNCT
pos@umm1982m	@umm1982m	137.803	138.135	PUNCT
pos@umm1982m	@umm1982m	138.157	138.453	VERB
pos@umm1982m	@umm1982m	138.453	138.749	ADV
pos@umm1982m	@umm1982m	138.749	139.045	AUX
pos@umm1982m	@umm1982m	139.045	139.341	ADV
pos@umm1982m	@umm1982m	139.341	139.637	PUNCT
pos@umm1982m	@umm1982m	139.637	139.933	PART
